Pool,Loan,Price,Amount,Fico,Dti,IsExpensive,IsCalifornia,IsCashout,IsPrimary
pool_9,103452703,232054.412517124,225000,701,30.82,0,0,1,1
pool_9,103452777,191589.110955442,192910,768,37.075,0,0,0,1
pool_9,103452966,253734.998724384,256000,748,39.159,0,0,1,1
pool_9,103452978,247612.443230137,244000,732,48.727,0,1,0,1
pool_9,103452999,418383.982282192,420000,753,48.486,0,1,1,1
pool_9,103453013,261243.958987398,260000,699,42.299,0,0,1,1
pool_9,103453082,482244.444494938,484350,790,41,0,0,0,1
pool_9,103453131,255460.20470005,249313,786,15.099,0,0,0,1
pool_9,103453198,124793.706286987,121000,702,24.792,0,0,1,1
pool_9,103453301,286231.095807535,281000,712,37.105,0,0,0,1
pool_9,103453402,514441.797737208,502000,695,35.297,1,0,0,1
pool_9,103453480,410144.314025205,404000,763,29.872,0,0,1,1
pool_9,103453520,397265.476109178,399000,785,39.115,0,1,0,1
pool_9,103453590,227545.330900136,227000,746,47.322,0,0,0,1
pool_9,103453635,504902.54760274,500000,760,31.233,1,1,0,1
pool_9,103453644,207616.991141096,210000,690,47.225,0,0,1,1
pool_9,103453736,300316.528561644,300000,778,34.294,0,1,1,1
pool_9,103453751,258594.714563014,258000,725,38.86,0,0,1,1
pool_9,103453752,203988.875939109,203500,796,37.192,0,0,0,1
pool_9,103453837,309056.745566233,305300,803,20.908,0,0,0,1
pool_9,103453865,203723.199863014,200000,725,45.713,0,0,0,1
pool_9,103453913,252369.57791096,250000,772,36.799,0,0,1,1
pool_9,103453931,136279.324484109,133000,772,23.422,0,0,0,1
pool_9,103453944,253091.499828767,250000,782,38.478,0,0,1,1
pool_9,103453976,595726.371286028,589000,796,33.163,1,1,0,1
pool_9,103453983,228442.906769095,222600,704,36.871,0,0,1,1
pool_9,103454112,306829.674356781,303100,765,42.449,0,0,0,1
pool_9,103454144,168264.435511234,165000,713,29.444,0,0,1,1
pool_9,103454154,357912.190356164,360000,722,43.304,0,0,1,1
pool_9,103454156,269951.710419863,267000,785,46.69,0,0,1,1
pool_9,103454176,207647.644475609,207150,788,45.296,0,0,0,1
pool_9,103454225,289222.255911453,279500,771,29.603,0,0,0,1
pool_9,103454313,344183.732369863,340000,727,45.369,0,1,0,1
pool_9,103454326,441214.702909452,440200,740,34.727,0,1,0,1
pool_9,103454343,354909.539638356,360000,763,29.196,0,0,1,1
pool_9,103454386,347910.781086648,344739,801,41.237,0,1,0,1
pool_9,103454390,267480.330493424,265700,792,28.657,0,0,0,1
pool_9,103454403,141791.347104658,139200,629,30.975,0,0,0,1
pool_9,103454560,293315.401335788,289750,790,25.472,0,1,0,1
pool_9,103454753,383835.546368493,382000,716,45.18,0,0,0,1
pool_9,103454771,179307.420978082,180000,770,48.69,0,0,1,1
pool_9,103454854,283889.549112328,282000,793,20.078,0,0,0,1
pool_9,103454913,235942.184635274,232500,723,44.209,0,0,0,1
pool_9,103454916,504050.768972507,504100,775,31.216,1,1,0,1
pool_9,103454941,259485.647442174,262464,695,41.575,0,0,1,1
pool_9,103454950,333648.181417808,330000,795,43.039,0,0,1,1
pool_9,103454965,338024.133180616,339500,788,37.886,0,0,0,1
pool_9,103455016,354429.34306798,345750,714,41.471,0,0,0,1
pool_9,103455074,210241.420821781,208200,781,28.568,0,0,0,1
pool_9,103455147,286695.269886507,290500,814,50.42,0,0,1,1
pool_9,103455161,266236.240039041,263000,770,22.013,0,0,0,1
pool_9,103455172,321101.850846576,324000,713,44.22,0,0,1,1
pool_9,103455206,281334.406179474,279193,747,44.1,0,0,1,1
pool_9,103455213,350840.818568492,350000,792,39.008,0,1,0,1
pool_9,103455267,240570.78981226,241500,789,36.195,0,0,1,1
pool_9,103455326,255100.883991781,252000,742,39.645,0,1,0,1
pool_9,103455360,425002.553199839,423984,768,39.392,0,0,0,1
pool_9,103455434,350615.160393493,345500,714,35.804,0,1,0,1
pool_9,103455445,249215.780014246,248000,735,30.421,0,0,0,1
pool_9,103455451,325141.315776712,326000,801,39.816,0,0,0,0
pool_9,103455465,342776.019769767,344100,775,37.125,0,0,1,1
pool_9,103455473,251841.499828768,250000,703,31.027,0,0,1,1
pool_9,103455552,362403.991752055,362000,684,33.237,0,0,1,1
pool_9,103455593,236370.371714247,238000,755,41.614,0,0,0,1
pool_9,103455594,351681.751926712,355000,752,35.09,0,0,0,1
pool_9,103455613,152713.47645658,148500,780,43.499,0,0,1,1
pool_9,103455620,235575.849456384,237200,753,21.456,0,0,0,1
pool_9,103455637,116052.261336986,116000,802,26.835,0,0,1,1
pool_9,103455730,177982.616300548,178000,748,34.456,0,0,0,1
pool_9,103455842,206772.768980897,210316,698,44.052,0,0,0,1
pool_9,103455938,487952.341318357,488000,747,39.051,1,1,0,1
pool_9,103455948,481153.122608218,480000,756,32.561,0,0,0,1
pool_9,103456063,427147.555271918,423000,774,16.927,0,0,0,1
pool_9,103456086,243688.574651027,242500,790,47.432,0,0,0,1
pool_9,103456101,224634.229374138,221600,699,24.76,0,0,1,1
pool_9,103456240,366150.752935822,361700,765,29.575,0,0,0,1
pool_9,103456328,207922.601659761,203950,749,34.115,0,0,1,1
pool_9,103456346,611881.149045207,594000,746,40.134,1,0,0,1
pool_9,103456415,191831.815541438,189500,783,49.531,0,0,0,1
pool_9,103456424,299843.493493151,300000,706,35.352,0,0,1,1
pool_9,103456436,384675.936178082,380000,762,43.061,0,0,0,1
pool_9,103456456,169090.255886302,166000,800,35.398,0,0,0,1
pool_9,103456492,447775.075692603,452000,793,24.712,0,0,0,1
pool_9,103456586,627514.709979452,630000,771,47.512,1,1,1,1
pool_9,103456626,468815.05623685,473000,769,37.539,0,0,1,1
pool_9,103456724,178068.409413086,174400,729,36.16,0,0,1,1
pool_9,103456764,166517.341998904,167000,743,45.142,0,0,0,1
pool_9,103456850,290907.568818494,285000,805,43.855,0,0,0,1
pool_9,103457001,295137.923801426,288000,726,39.059,0,1,1,1
pool_9,103457097,262187.019658219,259000,805,20.48,0,0,0,1
pool_9,103457189,338616.054346233,334500,788,49.283,0,1,0,1
pool_9,103457263,213596.375088356,211000,804,25.435,0,0,0,1
pool_9,103457297,324778.357760547,324000,753,27.262,0,1,0,1
pool_9,103457360,313836.29185589,316000,775,21.974,0,0,0,1
pool_9,103457479,343562.108674521,343200,776,29.375,0,0,1,1
pool_9,103457482,309351.295134247,304000,681,41.095,0,0,0,1
pool_9,103457500,230242.67189726,230000,745,35.091,0,0,1,1
pool_9,103457506,303737.505363357,298300,721,44.321,0,0,0,1
pool_9,103457516,206316.000682192,204000,702,46.609,0,0,1,1
pool_9,103457542,104396.24745085,101500,657,30.873,0,0,1,1
pool_9,103457565,437315.801128767,432000,752,40.705,0,0,0,1
pool_9,103457615,313363.591674659,307000,781,47.826,0,1,0,1
pool_9,103457617,161978.559890411,160000,761,41.992,0,0,1,1
pool_9,103457634,170945.685511234,165000,726,20.685,0,0,1,1
pool_9,103457636,271130.720495753,273000,808,30.861,0,0,0,1
pool_9,103457667,508426.474423673,503500,656,33.443,1,0,0,1
pool_9,103457715,614971.302980137,609000,761,47.901,1,0,0,1
pool_9,103457753,204488.474164384,200000,760,42.949,0,0,1,1
pool_9,103457832,262464.361027398,260000,777,40.51,0,1,1,1
pool_9,103457848,331108.886219179,328000,774,33.684,0,0,1,1
pool_9,103457886,249149.762998356,250500,796,48.294,0,0,0,1
pool_9,103457998,358866.954161095,354000,689,26.669,0,1,1,1
pool_9,103457999,210894.836107397,211200,691,43.759,0,0,1,1
pool_9,103458016,615476.20552774,609500,758,36.984,1,1,0,1
pool_9,103458024,235342.732480451,229600,720,33.466,0,0,1,1
pool_9,103458033,261139.520855014,255680,746,27.444,0,0,1,1
pool_9,103458038,177796.730862465,176000,739,44.354,0,0,1,1
pool_9,103458049,222107.298212325,221575,749,47.068,0,0,0,1
pool_9,103458081,110508.657657535,108000,729,48.652,0,0,0,1
pool_9,103458113,132144.657547876,131500,763,35.189,0,0,0,1
pool_9,103458123,640789.125265069,633000,714,47.558,1,1,0,1
pool_9,103458172,218251.850489588,213000,802,41.076,0,0,0,1
pool_9,103458268,680578.488939863,687000,770,46.746,1,1,0,1
pool_9,103458280,160580.029665206,156000,700,40.447,0,0,1,1
pool_9,103458311,467684.953984932,462000,726,27.077,0,1,0,1
pool_9,103458341,323157.119780822,320000,771,38.487,0,0,1,1
pool_9,103458349,248348.269834522,240000,774,36.438,0,0,0,1
pool_9,103458368,212059.069993151,210000,725,47.635,0,1,0,1
pool_9,103458420,482155.524946985,481000,745,38.848,0,1,0,1
pool_9,103458553,227015.932522411,231200,758,34.445,0,0,1,1
pool_9,103458557,358710.310486062,354350,740,34.598,0,1,0,1
pool_9,103458634,208682.78266915,203800,652,48.958,0,0,0,1
pool_9,103458695,257512.083217533,256000,677,36.292,0,1,1,1
pool_9,103458697,335760.194155822,332500,808,30.877,0,0,0,1
pool_9,103458726,148411.412752137,150001,663,27.479,0,1,1,1
pool_9,103458750,265974.022112055,266000,759,25.861,0,0,0,1
pool_9,103458766,363774.646633697,362000,775,48.231,0,0,0,1
pool_9,103458866,320900.715180137,317000,795,40.453,0,0,0,1
pool_9,103458889,156257.112560547,154000,712,38.221,0,0,1,1
pool_9,103458907,389072.266338544,379200,745,34.063,0,1,1,1
pool_9,103459092,249277.458082192,250000,817,20.288,0,0,0,1
pool_9,103459108,297845.295442808,293500,768,35.535,0,1,0,1
pool_9,103459144,439405.028192467,422500,700,32.123,0,1,1,1
pool_9,103459225,181830.597336986,180000,666,30.164,0,0,1,1
pool_9,103459297,167122.406338712,163700,772,29.317,0,0,1,1
pool_9,103459345,127254.808802192,124000,702,21.593,0,0,1,1
pool_9,103459359,299473.103798631,294000,738,38.298,0,0,0,1
pool_9,103459389,292308.0878,292000,749,29.144,0,0,1,1
pool_9,103459405,214090.445445206,210000,708,22.804,0,0,1,1
pool_9,103459531,264089.462491438,262500,758,40.086,0,0,1,1
pool_9,103459806,265923.046668099,256000,781,42.321,0,0,0,1
pool_9,103459874,326633.059726029,320000,799,39.615,0,0,0,1
pool_9,103459914,242049.637649315,235000,687,44.3,0,0,0,1
pool_9,103459942,161768.815232877,160000,790,50.163,0,0,1,1
pool_9,103459945,200791.739616438,200000,816,26.317,0,0,1,0
pool_9,103459989,341615.598556508,335500,742,43.624,0,0,0,1
pool_9,103460108,397953.728490547,397000,751,32.959,0,0,0,1
pool_9,103460138,462786.803824109,451500,699,24.944,0,1,0,1
pool_9,103460182,290699.560553424,285000,717,46.794,0,1,0,1
pool_9,103460218,265839.303561781,267000,746,27.355,0,1,0,1
pool_9,103460307,120252.750685243,115500,765,18.534,0,0,0,1
pool_9,103460348,726844.24938477,711000,781,39.897,1,1,0,0
pool_9,103460452,287651.818475342,290000,778,47.687,0,1,1,1
pool_9,103460474,367954.84459418,364500,772,31.009,0,1,1,1
pool_9,103460520,478835.964422533,476500,749,9.823,0,1,0,1
pool_9,103460525,358358.836109245,357500,785,36.296,0,0,0,1
pool_9,103460630,405960.349539452,406000,774,37.795,0,0,0,1
pool_9,103460710,245386.168997261,240000,764,36.923,0,0,1,1
pool_9,103460715,654598.25976982,653900,746,22.987,1,0,0,1
pool_9,103460733,204215.239421918,204000,765,45.247,0,0,1,1
pool_9,103460798,281556.414795685,278300,753,44.131,0,1,1,1
pool_9,103461078,320291.785201027,322500,784,48.69,0,0,0,1
pool_9,103461218,256692.771825685,254500,731,38.168,0,0,1,1
pool_9,103461369,347659.743775686,337500,720,44.806,0,0,0,1
pool_9,103461387,285537.227138631,279000,803,36.464,0,0,0,1
pool_9,103461436,223993.658249384,219900,759,46.081,0,0,0,1
pool_9,103461640,236065.750779657,235500,778,32.928,0,0,0,1
pool_9,103461663,198483.317100274,196000,720,40.327,0,0,1,1
pool_9,103461664,368459.697083973,371000,785,50.232,0,1,0,1
pool_9,103461705,375800.446493635,367494,721,43.791,0,0,1,1
pool_9,103461758,297256.167942812,291368,764,34.067,0,0,1,1
pool_9,103461786,281420.816467123,278000,802,32.473,0,1,0,1
pool_9,103461790,265223.934943836,262000,794,21.186,0,0,0,1
pool_9,103461803,169439.099084863,166100,680,44.579,0,0,0,1
pool_9,103461930,675783.995655761,675850,803,41.076,1,1,0,1
pool_9,103461933,218911.824238357,212000,743,33.94,0,0,0,1
pool_9,103461998,297345.701630137,300000,814,28.866,0,0,1,1
pool_9,103462075,316674.877856439,313600,777,29.765,0,0,0,1
pool_9,103462278,291015.442186193,290318,763,28.142,0,0,0,1
pool_9,103462293,184204.90705685,181800,667,36.461,0,0,0,1
pool_9,103462296,346870.957347945,340000,742,26.295,0,0,1,1
pool_9,103462403,192563.944837809,188000,635,44.812,0,0,1,1
pool_9,103462475,128879.30720548,125000,758,32.516,0,0,1,1
pool_9,103462482,353294.478226712,349000,802,48.669,0,0,0,1
pool_9,103462572,313529.529695341,312000,747,19.996,0,0,0,1
pool_9,103462601,603274.730562372,597417,772,29.684,1,1,0,1
pool_9,103462619,275689.250488987,270700,771,34.329,0,0,0,1
pool_9,103462709,312878.692189727,303000,773,35.235,0,0,0,1
pool_9,103462737,387944.986736303,381000,690,50.404,0,1,0,1
pool_9,103462778,354716.187712329,355000,706,32.386,0,0,0,1
pool_9,103462794,576389.54126437,583300,739,25.395,1,1,0,1
pool_9,103462836,377352.419662603,379000,793,23.929,0,0,0,1
pool_9,103462847,323597.736357535,318000,690,40.487,0,0,0,1
pool_9,103462959,279335.816467123,278000,716,26.374,0,0,0,1
pool_9,103462984,204686.184328768,200000,705,38.57,0,0,0,1
pool_9,103463162,228215.951516438,226000,724,41.77,0,0,0,1
pool_9,103463167,116901.332917293,112000,819,23.809,0,0,0,1
pool_9,103463486,236695.668840821,231000,701,33.569,0,0,0,1
pool_9,103463708,534821.339984248,523000,770,45.101,0,0,0,1
pool_9,103463727,205174.715766438,200000,670,36.628,0,0,1,1
pool_9,103463832,261576.078781081,260300,800,46.963,0,0,0,1
pool_9,103463879,215845.839100171,213750,733,28.816,0,0,0,1
pool_9,103463887,197436.874518445,190800,747,21.441,0,0,0,1
pool_9,103463940,168623.47979589,170000,767,34.783,0,0,1,1
pool_9,103463949,290428.989176987,281600,775,26.586,0,0,1,1
pool_9,103463957,272663.819815069,270000,797,47.389,0,1,1,1
pool_9,103463977,476824.393226029,466000,808,32.123,0,0,0,1
pool_9,103463987,219389.458571506,213000,768,42.645,0,0,0,1
pool_9,103464023,191132.653985754,184000,777,38.677,0,0,1,1
pool_9,103464120,524448.776683356,524500,784,42.11,1,0,0,1
pool_9,103464131,303122.281937877,298700,697,36.294,0,0,0,1
pool_9,103464240,461057.214728426,446500,740,38.722,0,0,0,1
pool_9,103464354,603375.752028083,599000,790,49.182,1,0,0,1
pool_9,103464432,271679.883242466,266000,773,49.784,0,0,1,1
pool_9,103464519,254557.07791096,250000,774,24.369,0,0,0,1
pool_9,103464577,121891.97039726,118750,750,32.818,0,0,0,1
pool_9,103464598,222018.123883836,224000,743,43.854,0,0,1,1
pool_9,103464711,254653.999828768,250000,710,44.321,0,0,0,1
pool_9,103464723,452067.568318493,455000,678,38.497,0,0,1,1
pool_9,103464816,177998.118235617,176000,710,38.806,0,0,1,1
pool_9,103464945,375170.654149041,365500,788,30.18,0,1,0,1
pool_9,103464991,474546.562178939,468750,790,44.317,0,0,1,1
pool_9,103465014,387788.543736987,384000,741,19.261,0,0,1,1
pool_9,103465057,277713.149811644,275000,790,25.059,0,0,1,1
pool_9,103465183,163547.110012357,158600,781,35.243,0,0,0,1
pool_9,103465234,212321.569993151,210000,763,35.088,0,0,1,0
pool_9,103465237,201738.155256439,196000,709,29.097,0,0,1,1
pool_9,103465311,115586.878313425,114000,767,49.741,0,0,0,1
pool_9,103465315,180295.031878767,177000,799,28.05,0,0,0,1
pool_9,103465330,292564.380366165,285400,705,38.481,0,0,0,1
pool_9,103465344,165525.099888699,162500,779,29.502,0,0,0,1
pool_9,103465438,400153.438481098,390000,755,44.85,0,1,1,1
pool_9,103465466,269200.187520549,268000,728,38.291,0,0,1,1
pool_9,103465470,203721.684326712,203000,629,26.269,0,1,1,1
pool_9,103465636,285628.824465754,280000,700,35.095,0,0,1,1
pool_9,103465812,223386.933353643,217100,791,20.91,0,0,0,1
pool_9,103465817,190214.68343322,187500,764,39.452,0,0,1,1
pool_9,103465900,201509.396246028,196000,707,43.447,0,0,0,1
pool_9,103465908,358629.801273972,350000,734,49.627,0,0,0,1
pool_9,103465973,259693.676642465,255000,770,18.443,0,0,1,1
pool_9,103465999,406867.839215081,395100,716,37.058,0,0,0,1
pool_9,103466066,302148.155591233,298000,794,42.019,0,0,0,1
pool_9,103466226,294037.178752464,286168,779,24.692,0,0,0,1
pool_9,103466233,191290.760446233,188500,823,31.57,0,0,0,1
pool_9,103466234,244363.980206987,237800,739,28.727,0,1,0,1
pool_9,103466400,251513.77380137,250000,776,45.037,0,0,1,1
pool_9,103466438,257014.872891165,248900,779,28.695,0,0,0,1
pool_9,103466547,196018.736955617,192000,806,29.11,0,0,0,0
pool_9,103466632,183602.596290412,180000,738,44.623,0,1,1,0
pool_9,103466726,306349.69384726,303000,799,33.752,0,1,1,1
pool_9,103466735,197163.450482465,194250,665,37.685,0,0,0,1
pool_9,103466876,225114.13584863,221000,790,32.436,0,1,0,1
pool_9,103466905,292556.172514384,289000,793,38.873,0,0,0,1
pool_9,103466910,453981.573024659,440000,809,32.225,0,0,1,1
pool_9,103467042,212992.355388494,212000,735,18.185,0,0,1,1
pool_9,103467141,500141.236178528,484350,784,21.289,0,0,0,1
pool_9,103467202,359755.037278629,358000,798,31.046,0,1,0,1
pool_9,103467287,198560.204034931,196750,792,22.431,0,0,0,1
pool_9,103467359,309357.711246576,300000,722,47.267,0,1,0,1
pool_9,103467383,186077.596290412,180000,716,33.39,0,0,1,1
pool_9,103467399,204041.739616438,200000,815,33.842,0,0,1,1
pool_9,103467414,485463.452664916,484300,782,29.28,0,1,0,1
pool_9,103467462,240349.641993488,232500,777,44.082,0,0,0,1
pool_9,103467678,201871.83290411,200000,716,45.698,0,0,1,1
pool_9,103467779,325306.112920892,318700,792,24.252,0,1,0,1
pool_9,103467883,176369.208244726,169500,809,50.363,0,0,0,1
pool_9,103467897,234468.397286301,228750,725,45.38,0,0,0,1
pool_9,103468160,272558.648968218,266000,796,33.992,0,0,0,1
pool_9,103468234,475731.786092054,463000,795,37.04,0,1,0,1
pool_9,103468287,223912.751847946,222000,706,30.877,0,0,1,1
pool_9,103468293,514666.853418081,512000,771,42.066,1,0,1,1
pool_9,103468342,282450.113808905,279000,751,24.724,0,0,1,1
pool_9,103468410,336085.291608219,332000,820,38.93,0,0,0,1
pool_9,103468423,183542.565895891,180000,738,47.803,0,0,1,1
pool_9,103468472,413045.327720549,408000,809,42.394,0,0,1,1
pool_9,103468592,275693.75384274,269600,716,23.735,0,0,0,1
pool_9,103468654,225237.883683219,222500,752,46.752,0,0,0,1
pool_9,103468659,474348.490578083,460000,699,42.816,0,1,0,1
pool_9,103468671,169447.487884932,168000,737,45.315,0,0,1,1
pool_9,103468736,246191.915682534,243500,756,50.435,0,1,1,1
pool_9,103468750,216184.661389589,214000,735,29.32,0,0,1,1
pool_9,103468784,492561.964842124,480500,800,36.23,0,0,0,1
pool_9,103468799,172554.305983562,170000,756,27.517,0,0,1,1
pool_9,103468802,273361.745736329,278400,741,44.59,0,0,1,1
pool_9,103468806,238792.102140275,232000,729,31.608,0,0,1,1
pool_9,103468878,391126.407286794,384400,774,34.043,0,1,0,1
pool_9,103468907,213413.511521712,210300,797,47.42,0,0,0,1
pool_9,103468910,184840.793374931,181500,783,46.315,0,0,1,1
pool_9,103468920,334802.381148218,334000,794,19.563,0,0,0,1
pool_9,103468951,168268.581559664,162450,681,44.566,0,0,0,1
pool_9,103469043,411266.20972346,403750,779,29.731,0,0,0,1
pool_9,103469057,247964.623772054,244000,811,42.499,0,0,1,1
pool_9,103469151,446599.321556164,440000,721,49.25,0,0,1,1
pool_9,103469240,115335.978534246,112500,777,45.765,0,0,1,1
pool_9,103469256,353119.387887125,345000,685,43.701,0,0,1,1
pool_9,103469329,137354.82379348,133200,638,35.065,0,0,0,1
pool_9,103469390,318794.206326576,312000,668,37.497,0,0,1,1
pool_9,103469422,265224.821156823,256000,685,45.061,0,0,1,1
pool_9,103469432,361908.547271936,348900,744,20.684,0,0,0,1
pool_9,103469476,353699.400264795,349400,754,32.461,0,0,0,1
pool_9,103469480,326589.869815192,322620,750,27.449,0,0,0,1
pool_9,103469525,360380.613893151,356000,753,23.596,0,0,0,1
pool_9,103469549,275059.580598356,272000,725,42.843,0,0,1,1
pool_9,103469563,292906.510041644,293000,798,50.338,0,1,0,0
pool_9,103469607,481153.122608218,480000,793,30.286,0,0,0,1
pool_9,103469724,317997.421518288,315300,665,47.667,0,1,1,1
pool_9,103469757,118750.371222808,115001,751,38.483,0,0,0,1
pool_9,103469930,439265.216414384,435000,738,49.889,0,0,0,1
pool_9,103470014,343810.331253698,337000,770,48.785,0,0,1,1
pool_9,103470049,206005.434326712,203000,704,25.861,0,0,0,1
pool_9,103470060,293347.38941826,284800,784,27.946,0,0,1,1
pool_9,103470128,345339.555179796,337500,788,38.112,0,0,0,1
pool_9,103470168,414538.936486644,409500,780,34.291,0,0,0,1
pool_9,103470179,281411.871321643,275500,724,23.406,0,0,0,1
pool_9,103470219,359943.708166097,353500,801,42.898,0,0,0,1
pool_9,103470268,486282.913341439,471500,806,39.49,0,1,1,1
pool_9,103470294,269933.239818494,265000,782,41.48,0,1,0,1
pool_9,103470299,489704.535362774,484350,778,15.623,0,1,1,1
pool_9,103470303,214164.243993424,212000,738,50.231,0,0,1,1
pool_9,103470315,252425.096385617,255000,732,43.307,0,0,1,1
pool_9,103470386,235364.06914252,234800,778,31.819,0,0,0,1
