LoanID,"Price, P_ijk","Pool Opton, j","Servicer, k"
3000590186,102.6898320547950,pool_11,Pingora
3000590186,101.7046383972600,pool_158,Retained
3000590186,101.5607100483080,pool_159,Two Harbors
3000590186,101.4573320547950,pool_160,Pingora
3000590186,101.4421383972600,pool_168,Retained
3000590186,101.2982100483080,pool_169,Two Harbors
3000590186,101.2233883972600,pool_13,Retained
3000590186,101.1948320547950,pool_170,Pingora
3000590186,101.0794600483080,pool_14,Two Harbors
3000590186,100.9760820547950,pool_15,Pingora
3000590221,103.2248340740150,pool_10,Two Harbors
3000590221,103.0862111184250,pool_9,Retained
3000590221,103.0079443457680,pool_11,Pingora
3000590221,102.8657220741680,pool_237,Two Harbors
3000590221,102.7429443457680,pool_238,Pingora
3000590221,102.6908525534250,pool_236,Retained
3000590221,102.3612193457680,pool_15,Pingora
3000590221,102.3413870740150,pool_14,Two Harbors
3000590221,102.2454693457680,pool_242,Pingora
3000590221,102.2316557534250,pool_13,Retained
3000590221,102.1211370741680,pool_241,Two Harbors
3000590221,101.9981417534250,pool_240,Retained
3000590400,104.7731647716440,pool_119,Retained
3000590400,104.5653522716440,pool_145,Retained
3000590400,104.5413835616440,pool_122,Retained
3000590400,104.4669147716440,pool_132,Retained
3000590400,104.2351335616440,pool_135,Retained
3000590400,104.2351335616440,pool_148,Retained
3000590400,104.1606647716440,pool_158,Retained
3000590400,103.8981647716440,pool_168,Retained
3000590400,103.7757585616440,pool_161,Retained
3000590400,103.6794147716440,pool_13,Retained
3000590400,103.6007585616440,pool_171,Retained
3000590400,103.0538835616440,pool_17,Retained
3000590463,103.5891997049530,pool_25,Pingora
3000590463,103.4081997049530,pool_252,Pingora
3000590463,103.1945126301370,pool_24,Retained
3000590463,102.8813156301370,pool_251,Retained
3000590463,102.5104497049530,pool_27,Pingora
3000590463,102.1645126301370,pool_26,Retained
3000590463,101.9634497049530,pool_254,Pingora
3000590463,101.4678156301370,pool_253,Retained
3000590541,102.5941133972600,pool_9,Retained
3000590541,102.5422842540640,pool_10,Two Harbors
3000590541,102.4618032958130,pool_11,Pingora
3000590541,100.8484883972600,pool_13,Retained
3000590541,100.7966592540640,pool_14,Two Harbors
3000590541,100.7480532958130,pool_15,Pingora
3000590834,103.2261705452060,pool_142,Retained
3000590834,103.1386705452060,pool_155,Retained
3000590834,102.9557320975940,pool_143,Two Harbors
3000590834,102.9417955452060,pool_9,Retained
3000590834,102.8747250857890,pool_144,Pingora
3000590834,102.8682320975940,pool_156,Two Harbors
3000590834,102.7872250857890,pool_157,Pingora
3000590834,102.7480140652050,pool_370,Retained
3000590834,102.7042640652050,pool_383,Retained
3000590834,102.6713570975940,pool_10,Two Harbors
3000590834,102.6167640652060,pool_396,Retained
3000590834,102.5903500857890,pool_11,Pingora
3000590834,102.5530014452050,pool_145,Retained
3000590834,102.5292640652050,pool_236,Retained
3000590834,102.5266000857890,pool_372,Pingora
3000590834,102.4910350977470,pool_371,Two Harbors
3000590834,102.4828500857890,pool_385,Pingora
3000590834,102.4472850977470,pool_384,Two Harbors
3000590834,102.3953500857890,pool_398,Pingora
3000590834,102.3597850977470,pool_397,Two Harbors
3000590834,102.3078500857890,pool_238,Pingora
3000590834,102.2946575857890,pool_147,Pingora
3000590834,102.2722850977470,pool_237,Two Harbors
3000590834,102.2698095975940,pool_146,Two Harbors
3000590834,102.1483139452050,pool_158,Retained
3000590834,102.0775939452050,pool_373,Retained
3000590834,101.9612450857890,pool_375,Pingora
3000590834,101.8899700857890,pool_160,Pingora
3000590834,101.8858139452050,pool_168,Retained
3000590834,101.8807189452050,pool_386,Retained
3000590834,101.8651220975940,pool_159,Two Harbors
3000590834,101.8051970977470,pool_374,Two Harbors
3000590834,101.7643700857890,pool_388,Pingora
3000590834,101.7275939452050,pool_399,Retained
3000590834,101.6670639452050,pool_13,Retained
3000590834,101.6274700857890,pool_170,Pingora
3000590834,101.6112450857890,pool_401,Pingora
3000590834,101.6083220977470,pool_387,Two Harbors
3000590834,101.6026220975940,pool_169,Two Harbors
3000590834,101.4551970977470,pool_400,Two Harbors
3000590834,101.4087200857890,pool_15,Pingora
3000590834,101.3994689452050,pool_240,Retained
3000590834,101.3838720975940,pool_14,Two Harbors
3000590834,101.2831200857890,pool_242,Pingora
3000590834,101.1270720977470,pool_241,Two Harbors
3000590860,101.6825583856530,pool_6,Two Harbors
3000590860,101.5359540931510,pool_5,Retained
3000590860,101.4107252499810,pool_7,Pingora
3000590860,101.1440983858060,pool_233,Two Harbors
3000590860,101.0788733856530,pool_10,Two Harbors
3000590860,100.9884814931510,pool_232,Retained
3000590860,100.9559414931510,pool_9,Retained
3000590860,100.9457252499810,pool_234,Pingora
3000590860,100.8480002499810,pool_11,Pingora
3000590860,100.8456733858060,pool_237,Two Harbors
3000590860,100.7155764931510,pool_236,Retained
3000590860,100.7040002499810,pool_238,Pingora
3000590860,99.7425583856535,pool_33,Two Harbors
3000590860,99.5959540931507,pool_32,Retained
3000590860,99.4707252499806,pool_34,Pingora
3000590860,99.2928483858061,pool_260,Two Harbors
3000590860,99.1666733858061,pool_264,Two Harbors
3000590860,99.1372314931507,pool_259,Retained
3000590860,99.0944752499806,pool_261,Pingora
3000590860,99.0451233856535,pool_37,Two Harbors
3000590860,99.0365764931507,pool_263,Retained
3000590860,99.0250002499807,pool_265,Pingora
3000590860,98.9221914931507,pool_36,Retained
3000590860,98.8042502499806,pool_38,Pingora
3000590870,103.0417640652050,pool_357,Retained
3000590870,102.9980140652050,pool_370,Retained
3000590870,102.9542640652050,pool_383,Retained
3000590870,102.8667640652060,pool_396,Retained
3000590870,102.7792640652050,pool_236,Retained
3000590870,102.5244689452050,pool_360,Retained
3000590870,102.3275939452050,pool_373,Retained
3000590870,102.1307189452050,pool_386,Retained
3000590870,101.9775939452050,pool_399,Retained
3000590870,101.6494689452050,pool_240,Retained
3000590871,102.5292640652050,pool_236,Retained
3000590871,102.4309650398810,pool_237,Two Harbors
3000590871,102.4189427962950,pool_238,Pingora
3000590871,101.3994689452050,pool_240,Retained
3000590871,101.3810727962950,pool_242,Pingora
3000590871,101.2857520398810,pool_241,Two Harbors
3000590916,101.1603498315800,pool_233,Two Harbors
3000590916,100.9809400556460,pool_234,Pingora
3000590916,100.8654765616440,pool_232,Retained
3000590916,100.4062248315810,pool_237,Two Harbors
3000590916,100.2268150556460,pool_238,Pingora
3000590916,100.1113515616440,pool_236,Retained
3000590921,102.9691133972600,pool_9,Retained
3000590921,102.8858200124920,pool_10,Two Harbors
3000590921,102.8581759009480,pool_11,Pingora
3000590921,101.2234883972600,pool_13,Retained
3000590921,101.1444259009480,pool_15,Pingora
3000590921,101.1401950124920,pool_14,Two Harbors
3000590926,103.1356229074120,pool_10,Two Harbors
3000590926,103.0862111184250,pool_9,Retained
3000590926,103.0466015249820,pool_11,Pingora
3000590926,102.7765109075640,pool_237,Two Harbors
3000590926,102.7516015249820,pool_238,Pingora
3000590926,102.6908525534250,pool_236,Retained
3000590926,102.3691640249820,pool_15,Pingora
3000590926,102.2521759074120,pool_14,Two Harbors
3000590926,102.2316557534250,pool_13,Retained
3000590926,102.2234140249820,pool_242,Pingora
3000590926,102.0319259075640,pool_241,Two Harbors
3000590926,101.9981417534250,pool_240,Retained
3000591058,103.4744399346870,pool_10,Two Harbors
3000591058,103.4743735178080,pool_9,Retained
3000591058,103.1988990891330,pool_11,Pingora
3000591058,103.0753679348390,pool_237,Two Harbors
3000591058,103.0618420378080,pool_236,Retained
3000591058,102.8663990891330,pool_238,Pingora
3000591058,102.1996419178080,pool_13,Retained
3000591058,102.1869549346870,pool_14,Two Harbors
3000591058,102.0062890891330,pool_15,Pingora
3000591058,101.9320469178080,pool_240,Retained
3000591058,101.9301549348390,pool_241,Two Harbors
3000591058,101.8306890891330,pool_242,Pingora
3000591058,101.6431899346870,pool_37,Two Harbors
3000591058,101.6431235178080,pool_36,Retained
3000591058,101.3676490891330,pool_38,Pingora
3000591058,101.3403679348390,pool_264,Two Harbors
3000591058,101.3268420378080,pool_263,Retained
3000591058,101.1313990891330,pool_265,Pingora
3000591058,100.1814469178080,pool_267,Retained
3000591058,100.1795549348390,pool_268,Two Harbors
3000591058,100.0800890891330,pool_269,Pingora
3000591058,99.9491419178082,pool_40,Retained
3000591058,99.9364549346868,pool_41,Two Harbors
3000591058,99.7463890891330,pool_42,Pingora
3000591129,102.2471622739730,pool_223,Retained
3000591129,102.0065372739730,pool_9,Retained
3000591129,101.9086392739730,pool_454,Retained
3000591129,101.6680142739730,pool_236,Retained
3000591129,101.2484122739730,pool_224,Retained
3000591129,101.1812642739730,pool_455,Retained
3000591129,100.5484122739730,pool_13,Retained
3000591129,100.2406392739730,pool_240,Retained
3000591129,100.1720372739730,pool_36,Retained
3000591129,99.8910142739726,pool_263,Retained
3000591129,98.5923892739726,pool_267,Retained
3000591129,98.1898122739726,pool_40,Retained
3000591134,104.6576552739730,pool_353,Retained
3000591134,104.6331552739730,pool_355,Retained
3000591134,104.1764052739730,pool_366,Retained
3000591134,104.0014052739730,pool_379,Retained
3000591134,103.7800302739730,pool_368,Retained
3000591134,103.7362802739730,pool_381,Retained
3000591134,103.6514052739730,pool_392,Retained
3000591134,103.3670302739730,pool_405,Retained
3000591134,103.3206552739730,pool_394,Retained
3000591134,103.2112802739730,pool_407,Retained
3000591134,102.9732802739730,pool_248,Retained
3000591134,102.8831552739730,pool_251,Retained
3000591141,102.8001800821920,pool_103,Retained
3000591141,102.7126800821920,pool_5,Retained
3000591141,102.5945235325230,pool_102,Pingora
3000591141,102.5523165787610,pool_104,Two Harbors
3000591141,102.5070235325230,pool_4,Pingora
3000591141,102.4648165787610,pool_6,Two Harbors
3000591141,102.4039420821920,pool_330,Retained
3000591141,102.3164420821920,pool_232,Retained
3000591141,102.2489670821920,pool_333,Retained
3000591141,102.1473235325230,pool_329,Pingora
3000591141,102.1395920821920,pool_293,Retained
3000591141,102.0880665788810,pool_331,Two Harbors
3000591141,102.0783050821920,pool_66,Retained
3000591141,102.0783050821920,pool_106,Retained
3000591141,102.0739670821920,pool_301,Retained
3000591141,102.0598235325230,pool_231,Pingora
3000591141,102.0520920821920,pool_309,Retained
3000591141,102.0083420821920,pool_317,Retained
3000591141,102.0005665788810,pool_233,Two Harbors
3000591141,101.9923485325230,pool_332,Pingora
3000591141,101.9689300821920,pool_74,Retained
3000591141,101.9689300821920,pool_82,Retained
3000591141,101.9689300821920,pool_90,Retained
3000591141,101.9689300821920,pool_98,Retained
3000591141,101.9645920821920,pool_325,Retained
3000591141,101.9330915788810,pool_334,Two Harbors
3000591141,101.8829735325230,pool_292,Pingora
3000591141,101.8726485325230,pool_65,Pingora
3000591141,101.8726485325230,pool_105,Pingora
3000591141,101.8595550821920,pool_9,Retained
3000591141,101.8552170821920,pool_236,Retained
3000591141,101.8304415787610,pool_67,Two Harbors
3000591141,101.8304415787610,pool_107,Two Harbors
3000591141,101.8237165788810,pool_294,Two Harbors
3000591141,101.8173485325230,pool_300,Pingora
3000591141,101.7954735325230,pool_308,Pingora
3000591141,101.7632735325230,pool_73,Pingora
3000591141,101.7632735325230,pool_81,Pingora
3000591141,101.7632735325230,pool_89,Pingora
3000591141,101.7632735325230,pool_97,Pingora
3000591141,101.7580915788810,pool_302,Two Harbors
3000591141,101.7517235325230,pool_316,Pingora
3000591141,101.7362165788810,pool_310,Two Harbors
3000591141,101.7210665787610,pool_75,Two Harbors
3000591141,101.7210665787610,pool_83,Two Harbors
3000591141,101.7210665787610,pool_91,Two Harbors
3000591141,101.7210665787610,pool_99,Two Harbors
3000591141,101.7079735325230,pool_324,Pingora
3000591141,101.6924665788810,pool_318,Two Harbors
3000591141,101.6538985325230,pool_8,Pingora
3000591141,101.6487165788810,pool_326,Two Harbors
3000591141,101.6116915787610,pool_10,Two Harbors
3000591141,101.5985985325230,pool_235,Pingora
3000591141,101.5393415788810,pool_237,Two Harbors
3000591154,102.0813946112330,pool_232,Retained
3000591154,101.9944656712330,pool_309,Retained
3000591154,101.9507156712330,pool_317,Retained
3000591154,101.9294353436470,pool_233,Two Harbors
3000591154,101.9069656712330,pool_325,Retained
3000591154,101.8443768436470,pool_310,Two Harbors
3000591154,101.8006268436470,pool_318,Two Harbors
3000591154,101.7975906712330,pool_236,Retained
3000591154,101.7693218436470,pool_308,Pingora
3000591154,101.7568768436470,pool_326,Two Harbors
3000591154,101.7420343436470,pool_231,Pingora
3000591154,101.7255718436470,pool_316,Pingora
3000591154,101.6818218436470,pool_324,Pingora
3000591154,101.6475018436470,pool_237,Two Harbors
3000591154,101.5724468436470,pool_235,Pingora
3000591160,102.5663365940500,pool_238,Pingora
3000591160,102.2459768784120,pool_237,Two Harbors
3000591160,102.0618420378080,pool_236,Retained
3000591160,101.4744665940500,pool_242,Pingora
3000591160,101.1007638784120,pool_241,Two Harbors
3000591160,100.9320469178080,pool_240,Retained
3000591172,103.4873748219180,pool_309,Retained
3000591172,103.4436248219180,pool_317,Retained
3000591172,103.3998748219180,pool_325,Retained
3000591172,103.2904998219180,pool_236,Retained
3000591172,103.0281748219180,pool_312,Retained
3000591172,102.9187998219180,pool_320,Retained
3000591172,102.7000498219180,pool_240,Retained
3000591184,103.3046048493150,pool_129,Retained
3000591184,103.2608548493150,pool_142,Retained
3000591184,103.2183602010780,pool_130,Two Harbors
3000591184,103.1746102010780,pool_143,Two Harbors
3000591184,103.1733548493150,pool_155,Retained
3000591184,103.1179064347510,pool_131,Pingora
3000591184,103.0871102010780,pool_156,Two Harbors
3000591184,103.0741564347510,pool_144,Pingora
3000591184,102.9866564347510,pool_157,Pingora
3000591184,102.9764798493150,pool_9,Retained
3000591184,102.9004568493150,pool_357,Retained
3000591184,102.8902352010780,pool_10,Two Harbors
3000591184,102.8567068493150,pool_370,Retained
3000591184,102.8237852012310,pool_358,Two Harbors
3000591184,102.8195314347510,pool_359,Pingora
3000591184,102.8129568493150,pool_383,Retained
3000591184,102.7897814347510,pool_11,Pingora
3000591184,102.7800352012310,pool_371,Two Harbors
3000591184,102.7757814347510,pool_372,Pingora
3000591184,102.7362852012310,pool_384,Two Harbors
3000591184,102.7320314347510,pool_385,Pingora
3000591184,102.7254568493150,pool_396,Retained
3000591184,102.6487852012310,pool_397,Two Harbors
3000591184,102.6445314347510,pool_398,Pingora
3000591184,102.6379568493150,pool_236,Retained
3000591184,102.5612852012310,pool_237,Two Harbors
3000591184,102.5570314347510,pool_238,Pingora
3000591184,102.4042923493150,pool_145,Retained
3000591184,102.3180477010780,pool_146,Two Harbors
3000591184,102.3058548493150,pool_132,Retained
3000591184,102.2494689347510,pool_147,Pingora
3000591184,102.2196102010780,pool_133,Two Harbors
3000591184,102.1510314347510,pool_134,Pingora
3000591184,102.0855818493150,pool_360,Retained
3000591184,102.0515314347510,pool_362,Pingora
3000591184,102.0089102012310,pool_361,Two Harbors
3000591184,101.9996048493150,pool_158,Retained
3000591184,101.9133602010780,pool_159,Two Harbors
3000591184,101.8887068493150,pool_373,Retained
3000591184,101.8546564347510,pool_375,Pingora
3000591184,101.8447814347510,pool_160,Pingora
3000591184,101.8120352012310,pool_374,Two Harbors
3000591184,101.7371048493150,pool_168,Retained
3000591184,101.6918318493150,pool_386,Retained
3000591184,101.6577814347510,pool_388,Pingora
3000591184,101.6508602010780,pool_169,Two Harbors
3000591184,101.6151602012310,pool_387,Two Harbors
3000591184,101.5822814347510,pool_170,Pingora
